dateHour,networkDomain,visitors,visits,bounces,timeOnSite,Date,Hour,Domain
2014050100,,495,1,0.95,23,2014-05-01,00,Actual
2014050101,,312,1,1,0,2014-05-01,01,Actual
2014050102,,215,1,0.98,4,2014-05-01,02,Actual
2014050103,,119,1,1,0,2014-05-01,03,Actual
2014050104,,70,1,0.99,1,2014-05-01,04,Actual
2014050105,,90,1,0.98,2,2014-05-01,05,Actual
2014050106,,170,1,0.92,13,2014-05-01,06,Actual
2014050107,,433,1,0.93,30,2014-05-01,07,Actual
2014050108,,855,1,0.69,258,2014-05-01,08,Actual
2014050109,,1461,1,0.51,698,2014-05-01,09,Actual
2014050110,,1516,1,0.56,655,2014-05-01,10,Actual
2014050111,,1473,1,0.94,87,2014-05-01,11,Actual
2014050112,,1438,1,0.94,86,2014-05-01,12,Actual
2014050113,,1645,1,0.98,29,2014-05-01,13,Actual
2014050114,,2059,1,0.98,37,2014-05-01,14,Actual
2014050115,,2384,1,0.98,39,2014-05-01,15,Actual
2014050116,,2855,1,0.97,68,2014-05-01,16,Actual
2014050117,,3779,1,0.82,668,2014-05-01,17,Actual
2014050118,,4294,1,0.64,1525,2014-05-01,18,Actual
2014050119,,4411,1,0.61,1688,2014-05-01,19,Actual
2014050120,,4401,1,0.51,2108,2014-05-01,20,Actual
2014050121,,4157,1,0.5,2057,2014-05-01,21,Actual
2014050122,,3351,1,0.46,1791,2014-05-01,22,Actual
2014050123,,2634,1,0.54,1181,2014-05-01,23,Actual
2014050200,,1728,1,0.69,519,2014-05-02,00,Actual
2014050201,,1090,1,0.73,286,2014-05-02,01,Actual
2014050202,,808,1,0.84,129,2014-05-02,02,Actual
2014050203,,502,1,0.87,62,2014-05-02,03,Actual
2014050204,,244,1,0.99,3,2014-05-02,04,Actual
2014050205,,119,1,1,0,2014-05-02,05,Actual
2014050206,,156,1,0.97,5,2014-05-02,06,Actual
2014050207,,279,1,0.99,1,2014-05-02,07,Actual
2014050208,,449,1,0.99,1,2014-05-02,08,Actual
2014050209,,656,1,1,2,2014-05-02,09,Actual
2014050210,,727,1,0.99,5,2014-05-02,10,Actual
2014050211,,763,1,1,0,2014-05-02,11,Actual
2014050212,,751,1,1,0,2014-05-02,12,Actual
2014050213,,867,1,1,0,2014-05-02,13,Actual
2014050214,,989,1,1,0,2014-05-02,14,Actual
2014050215,,1117,1,1,0,2014-05-02,15,Actual
2014050216,,1324,1,1,0,2014-05-02,16,Actual
2014050217,,1456,1,1,2,2014-05-02,17,Actual
2014050218,,1420,1,1,2,2014-05-02,18,Actual
2014050219,,1378,1,1,0,2014-05-02,19,Actual
2014050220,,1357,1,1,0,2014-05-02,20,Actual
2014050221,,1156,1,1,0,2014-05-02,21,Actual
2014050222,,948,1,1,0,2014-05-02,22,Actual
2014050223,,552,1,1,0,2014-05-02,23,Actual
2014050300,,367,1,1,0,2014-05-03,00,Actual
2014050301,,216,1,1,0,2014-05-03,01,Actual
2014050302,,154,1,1,0,2014-05-03,02,Actual
2014050303,,81,1,0.93,5,2014-05-03,03,Actual
2014050304,,65,1,0.89,7,2014-05-03,04,Actual
2014050305,,51,1,1,0,2014-05-03,05,Actual
2014050306,,68,1,1,0,2014-05-03,06,Actual
2014050307,,100,1,0.99,1,2014-05-03,07,Actual
2014050308,,201,1,0.99,2,2014-05-03,08,Actual
2014050309,,289,1,1,0,2014-05-03,09,Actual
2014050310,,315,1,1,0,2014-05-03,10,Actual
2014050311,,316,1,0.99,2,2014-05-03,11,Actual
2014050312,,333,1,1,0,2014-05-03,12,Actual
2014050313,,342,1,1,0,2014-05-03,13,Actual
2014050314,,419,1,1,0,2014-05-03,14,Actual
2014050315,,433,1,1,0,2014-05-03,15,Actual
2014050316,,453,1,1,0,2014-05-03,16,Actual
2014050317,,519,1,1,0,2014-05-03,17,Actual
2014050318,,473,1,1,0,2014-05-03,18,Actual
2014050319,,455,1,1,0,2014-05-03,19,Actual
2014050320,,489,1,1,0,2014-05-03,20,Actual
2014050321,,447,1,1,0,2014-05-03,21,Actual
2014050322,,330,1,1,0,2014-05-03,22,Actual
2014050323,,237,1,1,0,2014-05-03,23,Actual
2014050400,,118,1,1,0,2014-05-04,00,Actual
2014050401,,90,1,1,0,2014-05-04,01,Actual
2014050402,,35,1,1,0,2014-05-04,02,Actual
2014050403,,22,1,1,0,2014-05-04,03,Actual
2014050404,,17,1,1,0,2014-05-04,04,Actual
2014050405,,15,1,1,0,2014-05-04,05,Actual
2014050406,,31,1,0.97,0,2014-05-04,06,Actual
2014050407,,60,1,1,0,2014-05-04,07,Actual
2014050408,,169,1,0.95,9,2014-05-04,08,Actual
2014050409,,262,1,0.99,2,2014-05-04,09,Actual
2014050410,,364,1,0.96,15,2014-05-04,10,Actual
2014050411,,357,1,0.99,2,2014-05-04,11,Actual
2014050412,,354,1,0.97,11,2014-05-04,12,Actual
2014050413,,367,1,1,0,2014-05-04,13,Actual
2014050414,,404,1,1,0,2014-05-04,14,Actual
2014050415,,436,1,1,2,2014-05-04,15,Actual
2014050416,,472,1,1,2,2014-05-04,16,Actual
2014050417,,512,1,1,1,2014-05-04,17,Actual
2014050418,,504,1,0.99,2,2014-05-04,18,Actual
2014050419,,471,1,1,0,2014-05-04,19,Actual
2014050420,,469,1,1,0,2014-05-04,20,Actual
2014050421,,407,1,1,0,2014-05-04,21,Actual
2014050422,,335,1,1,1,2014-05-04,22,Actual
2014050423,,216,1,0.98,3,2014-05-04,23,Actual
2014050500,,114,1,1,0,2014-05-05,00,Actual
2014050501,,85,1,1,0,2014-05-05,01,Actual
2014050502,,43,1,1,0,2014-05-05,02,Actual
2014050503,,22,1,1,0,2014-05-05,03,Actual
2014050504,,19,1,0.95,1,2014-05-05,04,Actual
2014050505,,17,1,1,0,2014-05-05,05,Actual
2014050506,,40,1,1,0,2014-05-05,06,Actual
2014050507,,87,1,0.99,1,2014-05-05,07,Actual
2014050508,,206,1,0.93,15,2014-05-05,08,Actual
2014050509,,309,1,0.99,4,2014-05-05,09,Actual
2014050510,,370,1,0.99,3,2014-05-05,10,Actual
2014050511,,396,1,0.99,5,2014-05-05,11,Actual
2014050512,,358,1,0.98,8,2014-05-05,12,Actual
2014050513,,413,1,1,1,2014-05-05,13,Actual
2014050514,,409,1,1,0,2014-05-05,14,Actual
2014050515,,469,1,0.99,7,2014-05-05,15,Actual
2014050516,,497,1,1,0,2014-05-05,16,Actual
2014050517,,554,1,1,0,2014-05-05,17,Actual
2014050518,,518,1,1,1,2014-05-05,18,Actual
2014050519,,477,1,1,0,2014-05-05,19,Actual
2014050520,,538,1,0.97,14,2014-05-05,20,Actual
2014050521,,428,1,0.99,2,2014-05-05,21,Actual
2014050522,,379,1,0.97,13,2014-05-05,22,Actual
2014050523,,228,1,1,0,2014-05-05,23,Actual
2014050600,,117,1,1,0,2014-05-06,00,Actual
2014050601,,75,1,1,0,2014-05-06,01,Actual
2014050602,,48,1,1,0,2014-05-06,02,Actual
2014050603,,18,1,1,0,2014-05-06,03,Actual
2014050604,,10,1,1,0,2014-05-06,04,Actual
2014050605,,16,1,1,0,2014-05-06,05,Actual
2014050606,,34,1,1,0,2014-05-06,06,Actual
2014050607,,91,1,1,0,2014-05-06,07,Actual
2014050608,,210,1,0.94,14,2014-05-06,08,Actual
2014050609,,288,1,1,0,2014-05-06,09,Actual
2014050610,,368,1,0.99,5,2014-05-06,10,Actual
2014050611,,422,1,0.95,23,2014-05-06,11,Actual
2014050612,,411,1,0.96,15,2014-05-06,12,Actual
2014050613,,393,1,0.95,20,2014-05-06,13,Actual
2014050614,,461,1,0.95,23,2014-05-06,14,Actual
2014050615,,492,1,1,0,2014-05-06,15,Actual
2014050616,,571,1,1,0,2014-05-06,16,Actual
2014050617,,588,1,1,0,2014-05-06,17,Actual
2014050618,,540,1,1,2,2014-05-06,18,Actual
2014050619,,488,1,1,0,2014-05-06,19,Actual
2014050620,,504,1,1,0,2014-05-06,20,Actual
2014050621,,518,1,0.99,3,2014-05-06,21,Actual
2014050622,,410,1,1,0,2014-05-06,22,Actual
2014050623,,225,1,1,0,2014-05-06,23,Actual
2014050700,,146,1,0.99,0,2014-05-07,00,Actual
2014050701,,93,1,1,0,2014-05-07,01,Actual
2014050702,,56,1,1,0,2014-05-07,02,Actual
2014050703,,27,1,1,0,2014-05-07,03,Actual
2014050704,,15,1,1,0,2014-05-07,04,Actual
2014050705,,25,1,1,0,2014-05-07,05,Actual
2014050706,,60,1,0.97,2,2014-05-07,06,Actual
2014050707,,89,1,1,0,2014-05-07,07,Actual
2014050708,,229,1,0.93,17,2014-05-07,08,Actual
2014050709,,364,1,0.98,8,2014-05-07,09,Actual
2014050710,,449,1,0.9,43,2014-05-07,10,Actual
2014050711,,427,1,0.97,12,2014-05-07,11,Actual
2014050712,,380,1,0.99,1,2014-05-07,12,Actual
2014050713,,445,1,0.98,7,2014-05-07,13,Actual
2014050714,,480,1,1,0,2014-05-07,14,Actual
2014050715,,536,1,0.99,3,2014-05-07,15,Actual
2014050716,,571,1,1,2,2014-05-07,16,Actual
2014050717,,614,1,1,0,2014-05-07,17,Actual
2014050718,,604,1,1,1,2014-05-07,18,Actual
2014050719,,527,1,1,0,2014-05-07,19,Actual
2014050720,,554,1,1,0,2014-05-07,20,Actual
2014050721,,486,1,0.99,2,2014-05-07,21,Actual
2014050722,,444,1,0.98,7,2014-05-07,22,Actual
2014050723,,305,1,1,1,2014-05-07,23,Actual
2014050800,,179,1,1,0,2014-05-08,00,Actual
2014050801,,113,1,1,0,2014-05-08,01,Actual
2014050802,,60,1,1,0,2014-05-08,02,Actual
2014050803,,34,1,1,0,2014-05-08,03,Actual
2014050804,,30,1,0.97,1,2014-05-08,04,Actual
2014050805,,29,1,1,0,2014-05-08,05,Actual
2014050806,,53,1,1,0,2014-05-08,06,Actual
2014050807,,97,1,0.98,2,2014-05-08,07,Actual
2014050808,,193,1,0.95,9,2014-05-08,08,Actual
2014050809,,338,1,0.98,5,2014-05-08,09,Actual
2014050810,,401,1,0.94,25,2014-05-08,10,Actual
2014050811,,450,1,0.92,34,2014-05-08,11,Actual
2014050812,,403,1,1,0,2014-05-08,12,Actual
2014050813,,440,1,0.97,14,2014-05-08,13,Actual
2014050814,,514,1,0.99,7,2014-05-08,14,Actual
2014050815,,529,1,0.97,15,2014-05-08,15,Actual
2014050816,,674,1,0.87,85,2014-05-08,16,Actual
2014050817,,600,1,0.97,21,2014-05-08,17,Actual
2014050818,,652,1,0.96,26,2014-05-08,18,Actual
2014050819,,571,1,1,0,2014-05-08,19,Actual
2014050820,,662,1,0.98,10,2014-05-08,20,Actual
2014050821,,570,1,0.97,17,2014-05-08,21,Actual
2014050822,,455,1,0.99,6,2014-05-08,22,Actual
2014050823,,280,1,1,0,2014-05-08,23,Actual
2014050900,,158,1,1,0,2014-05-09,00,Actual
2014050901,,107,1,1,0,2014-05-09,01,Actual
2014050902,,74,1,1,0,2014-05-09,02,Actual
2014050903,,47,1,1,0,2014-05-09,03,Actual
2014050904,,33,1,1,0,2014-05-09,04,Actual
2014050905,,26,1,1,0,2014-05-09,05,Actual
2014050906,,55,1,0.98,1,2014-05-09,06,Actual
2014050907,,88,1,1,0,2014-05-09,07,Actual
2014050908,,214,1,0.95,11,2014-05-09,08,Actual
2014050909,,351,1,0.99,5,2014-05-09,09,Actual
2014050910,,440,1,0.97,12,2014-05-09,10,Actual
2014050911,,444,1,0.98,10,2014-05-09,11,Actual
2014050912,,443,1,0.99,4,2014-05-09,12,Actual
2014050913,,477,1,1,0,2014-05-09,13,Actual
2014050914,,561,1,0.99,5,2014-05-09,14,Actual
2014050915,,621,1,1,0,2014-05-09,15,Actual
2014050916,,694,1,0.97,19,2014-05-09,16,Actual
2014050917,,733,1,0.92,59,2014-05-09,17,Actual
2014050918,,706,1,0.95,35,2014-05-09,18,Actual
2014050919,,689,1,1,1,2014-05-09,19,Actual
2014050920,,639,1,1,1,2014-05-09,20,Actual
2014050921,,672,1,0.99,7,2014-05-09,21,Actual
2014050922,,591,1,0.99,3,2014-05-09,22,Actual
2014050923,,381,1,1,0,2014-05-09,23,Actual
2014051000,,244,1,1,0,2014-05-10,00,Actual
2014051001,,129,1,0.99,1,2014-05-10,01,Actual
2014051002,,112,1,0.99,1,2014-05-10,02,Actual
2014051003,,69,1,0.91,6,2014-05-10,03,Actual
2014051004,,37,1,1,0,2014-05-10,04,Actual
2014051005,,30,1,1,0,2014-05-10,05,Actual
2014051006,,79,1,1,0,2014-05-10,06,Actual
2014051007,,140,1,0.99,2,2014-05-10,07,Actual
2014051008,,223,1,1,1,2014-05-10,08,Actual
2014051009,,352,1,1,0,2014-05-10,09,Actual
2014051010,,385,1,1,1,2014-05-10,10,Actual
2014051011,,449,1,0.98,10,2014-05-10,11,Actual
2014051012,,486,1,0.98,8,2014-05-10,12,Actual
2014051013,,460,1,1,0,2014-05-10,13,Actual
2014051014,,533,1,1,1,2014-05-10,14,Actual
2014051015,,617,1,1,1,2014-05-10,15,Actual
2014051016,,676,1,0.99,8,2014-05-10,16,Actual
2014051017,,655,1,0.96,23,2014-05-10,17,Actual
2014051018,,686,1,0.95,36,2014-05-10,18,Actual
2014051019,,595,1,1,0,2014-05-10,19,Actual
2014051020,,676,1,1,1,2014-05-10,20,Actual
2014051021,,555,1,0.99,3,2014-05-10,21,Actual
2014051022,,528,1,0.98,13,2014-05-10,22,Actual
2014051023,,329,1,0.99,2,2014-05-10,23,Actual
2014051100,,207,1,1,0,2014-05-11,00,Actual
2014051101,,154,1,0.99,0,2014-05-11,01,Actual
2014051102,,93,1,0.99,1,2014-05-11,02,Actual
2014051103,,61,1,0.98,1,2014-05-11,03,Actual
2014051104,,47,1,1,0,2014-05-11,04,Actual
2014051105,,20,1,0.95,1,2014-05-11,05,Actual
2014051106,,45,1,1,0,2014-05-11,06,Actual
2014051107,,76,1,1,0,2014-05-11,07,Actual
2014051108,,183,1,0.98,3,2014-05-11,08,Actual
2014051109,,263,1,1,0,2014-05-11,09,Actual
2014051110,,345,1,1,0,2014-05-11,10,Actual
2014051111,,362,1,0.99,4,2014-05-11,11,Actual
2014051112,,328,1,1,1,2014-05-11,12,Actual
2014051113,,370,1,1,0,2014-05-11,13,Actual
2014051114,,393,1,0.99,2,2014-05-11,14,Actual
2014051115,,412,1,1,2,2014-05-11,15,Actual
2014051116,,457,1,0.99,3,2014-05-11,16,Actual
2014051117,,461,1,0.99,4,2014-05-11,17,Actual
2014051118,,419,1,0.98,7,2014-05-11,18,Actual
2014051119,,502,1,0.99,3,2014-05-11,19,Actual
2014051120,,532,1,0.95,24,2014-05-11,20,Actual
2014051121,,489,1,0.96,18,2014-05-11,21,Actual
2014051122,,346,1,0.98,7,2014-05-11,22,Actual
2014051123,,231,1,1,1,2014-05-11,23,Actual
2014051200,,138,1,1,0,2014-05-12,00,Actual
2014051201,,84,1,1,0,2014-05-12,01,Actual
2014051202,,49,1,1,0,2014-05-12,02,Actual
2014051203,,30,1,1,0,2014-05-12,03,Actual
2014051204,,14,1,1,0,2014-05-12,04,Actual
2014051205,,18,1,1,0,2014-05-12,05,Actual
2014051206,,26,1,1,0,2014-05-12,06,Actual
2014051207,,78,1,0.99,1,2014-05-12,07,Actual
2014051208,,165,1,0.98,4,2014-05-12,08,Actual
2014051209,,324,1,1,0,2014-05-12,09,Actual
2014051210,,422,1,0.99,3,2014-05-12,10,Actual
2014051211,,431,1,1,2,2014-05-12,11,Actual
2014051212,,411,1,0.98,8,2014-05-12,12,Actual
2014051213,,383,1,1,0,2014-05-12,13,Actual
2014051214,,448,1,1,0,2014-05-12,14,Actual
2014051215,,454,1,0.99,2,2014-05-12,15,Actual
2014051216,,589,1,0.89,60,2014-05-12,16,Actual
2014051217,,661,1,0.87,81,2014-05-12,17,Actual
2014051218,,600,1,0.96,24,2014-05-12,18,Actual
2014051219,,526,1,1,0,2014-05-12,19,Actual
2014051220,,587,1,0.98,8,2014-05-12,20,Actual
2014051221,,561,1,0.98,9,2014-05-12,21,Actual
2014051222,,444,1,0.98,6,2014-05-12,22,Actual
2014051223,,296,1,1,0,2014-05-12,23,Actual
2014051300,,178,1,1,0,2014-05-13,00,Actual
2014051301,,96,1,1,0,2014-05-13,01,Actual
2014051302,,58,1,1,0,2014-05-13,02,Actual
2014051303,,48,1,0.94,3,2014-05-13,03,Actual
2014051304,,29,1,1,0,2014-05-13,04,Actual
2014051305,,42,1,1,0,2014-05-13,05,Actual
2014051306,,42,1,1,0,2014-05-13,06,Actual
2014051307,,103,1,1,0,2014-05-13,07,Actual
2014051308,,220,1,0.94,12,2014-05-13,08,Actual
2014051309,,320,1,0.98,8,2014-05-13,09,Actual
2014051310,,372,1,0.98,8,2014-05-13,10,Actual
2014051311,,419,1,0.96,18,2014-05-13,11,Actual
2014051312,,404,1,0.99,3,2014-05-13,12,Actual
2014051313,,423,1,0.96,15,2014-05-13,13,Actual
2014051314,,460,1,0.99,5,2014-05-13,14,Actual
2014051315,,535,1,0.97,15,2014-05-13,15,Actual
2014051316,,661,1,0.92,51,2014-05-13,16,Actual
2014051317,,647,1,0.96,26,2014-05-13,17,Actual
2014051318,,603,1,0.96,25,2014-05-13,18,Actual
2014051319,,628,1,1,0,2014-05-13,19,Actual
2014051320,,594,1,0.99,5,2014-05-13,20,Actual
2014051321,,561,1,0.98,14,2014-05-13,21,Actual
2014051322,,493,1,0.95,22,2014-05-13,22,Actual
2014051323,,308,1,0.99,4,2014-05-13,23,Actual
2014051400,,226,1,1,0,2014-05-14,00,Actual
2014051401,,118,1,1,0,2014-05-14,01,Actual
2014051402,,82,1,1,0,2014-05-14,02,Actual
2014051403,,46,1,1,0,2014-05-14,03,Actual
2014051404,,22,1,1,0,2014-05-14,04,Actual
2014051405,,20,1,1,0,2014-05-14,05,Actual
2014051406,,57,1,1,0,2014-05-14,06,Actual
2014051407,,94,1,0.96,4,2014-05-14,07,Actual
2014051408,,240,1,0.86,33,2014-05-14,08,Actual
2014051409,,359,1,0.99,3,2014-05-14,09,Actual
2014051410,,449,1,0.98,10,2014-05-14,10,Actual
2014051411,,409,1,1,0,2014-05-14,11,Actual
2014051412,,454,1,0.98,9,2014-05-14,12,Actual
2014051413,,484,1,0.96,18,2014-05-14,13,Actual
2014051414,,536,1,0.98,8,2014-05-14,14,Actual
2014051415,,626,1,0.9,54,2014-05-14,15,Actual
2014051416,,694,1,0.93,44,2014-05-14,16,Actual
2014051417,,767,1,0.93,56,2014-05-14,17,Actual
2014051418,,751,1,0.93,48,2014-05-14,18,Actual
2014051419,,658,1,0.99,7,2014-05-14,19,Actual
2014051420,,604,1,0.96,20,2014-05-14,20,Actual
2014051421,,591,1,0.97,19,2014-05-14,21,Actual
2014051422,,527,1,0.96,23,2014-05-14,22,Actual
2014051423,,332,1,1,0,2014-05-14,23,Actual
2014051500,,202,1,0.98,4,2014-05-15,00,Actual
2014051501,,134,1,1,0,2014-05-15,01,Actual
2014051502,,109,1,1,0,2014-05-15,02,Actual
2014051503,,46,1,0.96,2,2014-05-15,03,Actual
2014051504,,34,1,1,0,2014-05-15,04,Actual
2014051505,,27,1,1,0,2014-05-15,05,Actual
2014051506,,44,1,1,0,2014-05-15,06,Actual
2014051507,,116,1,0.95,6,2014-05-15,07,Actual
2014051508,,212,1,0.92,17,2014-05-15,08,Actual
2014051509,,363,1,0.96,15,2014-05-15,09,Actual
2014051510,,484,1,0.97,15,2014-05-15,10,Actual
2014051511,,440,1,0.96,18,2014-05-15,11,Actual
2014051512,,481,1,0.94,24,2014-05-15,12,Actual
2014051513,,500,1,0.93,33,2014-05-15,13,Actual
2014051514,,517,1,0.96,22,2014-05-15,14,Actual
2014051515,,558,1,0.96,18,2014-05-15,15,Actual
2014051516,,660,1,0.95,29,2014-05-15,16,Actual
2014051517,,728,1,0.93,45,2014-05-15,17,Actual
2014051518,,661,1,0.97,17,2014-05-15,18,Actual
2014051519,,619,1,1,0,2014-05-15,19,Actual
2014051520,,686,1,0.97,18,2014-05-15,20,Actual
2014051521,,625,1,0.97,18,2014-05-15,21,Actual
2014051522,,541,1,0.91,48,2014-05-15,22,Actual
2014051523,,392,1,1,0,2014-05-15,23,Actual
2014051600,,225,1,1,0,2014-05-16,00,Actual
2014051601,,136,1,0.99,0,2014-05-16,01,Actual
2014051602,,108,1,1,0,2014-05-16,02,Actual
2014051603,,56,1,0.82,10,2014-05-16,03,Actual
2014051604,,31,1,1,0,2014-05-16,04,Actual
2014051605,,33,1,1,0,2014-05-16,05,Actual
2014051606,,57,1,0.98,1,2014-05-16,06,Actual
2014051607,,98,1,0.99,1,2014-05-16,07,Actual
2014051608,,244,1,0.85,36,2014-05-16,08,Actual
2014051609,,431,1,0.97,15,2014-05-16,09,Actual
2014051610,,508,1,0.95,22,2014-05-16,10,Actual
2014051611,,487,1,0.99,4,2014-05-16,11,Actual
2014051612,,494,1,0.96,18,2014-05-16,12,Actual
2014051613,,511,1,0.97,17,2014-05-16,13,Actual
2014051614,,574,1,0.96,23,2014-05-16,14,Actual
2014051615,,642,1,1,1,2014-05-16,15,Actual
2014051616,,722,1,1,2,2014-05-16,16,Actual
2014051617,,794,1,0.96,30,2014-05-16,17,Actual
2014051618,,725,1,0.98,12,2014-05-16,18,Actual
2014051619,,694,1,1,0,2014-05-16,19,Actual
2014051620,,800,1,0.95,38,2014-05-16,20,Actual
2014051621,,842,1,0.92,62,2014-05-16,21,Actual
2014051622,,633,1,0.96,26,2014-05-16,22,Actual
2014051623,,464,1,0.98,7,2014-05-16,23,Actual
2014051700,,297,1,0.99,2,2014-05-17,00,Actual
2014051701,,224,1,1,0,2014-05-17,01,Actual
2014051702,,155,1,1,0,2014-05-17,02,Actual
2014051703,,107,1,0.92,9,2014-05-17,03,Actual
2014051704,,62,1,0.97,2,2014-05-17,04,Actual
2014051705,,59,1,0.95,3,2014-05-17,05,Actual
2014051706,,73,1,0.96,3,2014-05-17,06,Actual
2014051707,,138,1,0.96,6,2014-05-17,07,Actual
2014051708,,250,1,0.94,15,2014-05-17,08,Actual
2014051709,,363,1,1,0,2014-05-17,09,Actual
2014051710,,498,1,0.9,49,2014-05-17,10,Actual
2014051711,,500,1,0.98,11,2014-05-17,11,Actual
2014051712,,501,1,0.99,1,2014-05-17,12,Actual
2014051713,,617,1,0.93,42,2014-05-17,13,Actual
2014051714,,635,1,0.93,41,2014-05-17,14,Actual
2014051715,,609,1,0.97,17,2014-05-17,15,Actual
2014051716,,737,1,0.93,48,2014-05-17,16,Actual
2014051717,,814,1,0.93,59,2014-05-17,17,Actual
2014051718,,776,1,0.93,46,2014-05-17,18,Actual
2014051719,,740,1,0.99,6,2014-05-17,19,Actual
2014051720,,772,1,0.94,44,2014-05-17,20,Actual
2014051721,,750,1,0.93,50,2014-05-17,21,Actual
2014051722,,722,1,0.92,56,2014-05-17,22,Actual
2014051723,,505,1,0.98,11,2014-05-17,23,Actual
2014051800,,323,1,0.99,4,2014-05-18,00,Actual
2014051801,,285,1,1,1,2014-05-18,01,Actual
2014051802,,194,1,0.99,2,2014-05-18,02,Actual
2014051803,,130,1,0.9,11,2014-05-18,03,Actual
2014051804,,63,1,0.97,2,2014-05-18,04,Actual
2014051805,,61,1,1,0,2014-05-18,05,Actual
2014051806,,47,1,0.98,1,2014-05-18,06,Actual
2014051807,,79,1,0.97,2,2014-05-18,07,Actual
2014051808,,191,1,0.96,8,2014-05-18,08,Actual
2014051809,,301,1,0.99,3,2014-05-18,09,Actual
2014051810,,332,1,0.97,8,2014-05-18,10,Actual
2014051811,,332,1,1,1,2014-05-18,11,Actual
2014051812,,290,1,0.99,1,2014-05-18,12,Actual
2014051813,,354,1,0.99,3,2014-05-18,13,Actual
2014051814,,384,1,0.99,4,2014-05-18,14,Actual
2014051815,,408,1,1,0,2014-05-18,15,Actual
2014051816,,446,1,0.97,13,2014-05-18,16,Actual
2014051817,,501,1,0.94,31,2014-05-18,17,Actual
2014051818,,467,1,0.98,9,2014-05-18,18,Actual
2014051819,,429,1,1,0,2014-05-18,19,Actual
2014051820,,459,1,1,0,2014-05-18,20,Actual
2014051821,,445,1,0.97,11,2014-05-18,21,Actual
2014051822,,366,1,1,1,2014-05-18,22,Actual
2014051823,,217,1,1,0,2014-05-18,23,Actual
2014051900,,132,1,1,0,2014-05-19,00,Actual
2014051901,,78,1,1,0,2014-05-19,01,Actual
2014051902,,51,1,1,0,2014-05-19,02,Actual
2014051903,,21,1,0.95,1,2014-05-19,03,Actual
2014051904,,17,1,1,0,2014-05-19,04,Actual
2014051905,,27,1,1,0,2014-05-19,05,Actual
2014051906,,43,1,0.91,4,2014-05-19,06,Actual
2014051907,,83,1,0.95,4,2014-05-19,07,Actual
2014051908,,181,1,0.96,6,2014-05-19,08,Actual
2014051909,,342,1,0.96,14,2014-05-19,09,Actual
2014051910,,376,1,1,1,2014-05-19,10,Actual
2014051911,,409,1,1,0,2014-05-19,11,Actual
2014051912,,434,1,0.98,10,2014-05-19,12,Actual
2014051913,,476,1,0.94,28,2014-05-19,13,Actual
2014051914,,504,1,0.92,37,2014-05-19,14,Actual
2014051915,,542,1,1,1,2014-05-19,15,Actual
2014051916,,588,1,0.94,36,2014-05-19,16,Actual
2014051917,,643,1,0.95,32,2014-05-19,17,Actual
2014051918,,613,1,1,3,2014-05-19,18,Actual
2014051919,,517,1,1,0,2014-05-19,19,Actual
2014051920,,539,1,0.99,3,2014-05-19,20,Actual
2014051921,,542,1,0.96,18,2014-05-19,21,Actual
2014051922,,461,1,0.98,7,2014-05-19,22,Actual
2014051923,,291,1,0.99,3,2014-05-19,23,Actual
2014052000,,180,1,0.94,11,2014-05-20,00,Actual
2014052001,,114,1,1,0,2014-05-20,01,Actual
2014052002,,77,1,1,0,2014-05-20,02,Actual
2014052003,,54,1,1,0,2014-05-20,03,Actual
2014052004,,23,1,1,0,2014-05-20,04,Actual
2014052005,,20,1,1,0,2014-05-20,05,Actual
2014052006,,61,1,1,0,2014-05-20,06,Actual
2014052007,,117,1,0.96,5,2014-05-20,07,Actual
2014052008,,271,1,0.88,32,2014-05-20,08,Actual
2014052009,,395,1,0.98,6,2014-05-20,09,Actual
2014052010,,451,1,0.99,2,2014-05-20,10,Actual
2014052011,,480,1,0.99,2,2014-05-20,11,Actual
2014052012,,452,1,0.99,6,2014-05-20,12,Actual
2014052013,,428,1,0.97,10,2014-05-20,13,Actual
2014052014,,494,1,1,0,2014-05-20,14,Actual
2014052015,,603,1,1,3,2014-05-20,15,Actual
2014052016,,639,1,0.94,36,2014-05-20,16,Actual
2014052017,,743,1,0.9,69,2014-05-20,17,Actual
2014052018,,688,1,0.99,8,2014-05-20,18,Actual
2014052019,,693,1,0.95,35,2014-05-20,19,Actual
2014052020,,602,1,1,1,2014-05-20,20,Actual
2014052021,,630,1,0.94,36,2014-05-20,21,Actual
2014052022,,510,1,0.96,22,2014-05-20,22,Actual
2014052023,,355,1,0.99,5,2014-05-20,23,Actual
2014052100,,246,1,0.94,15,2014-05-21,00,Actual
2014052101,,166,1,1,0,2014-05-21,01,Actual
2014052102,,118,1,0.97,3,2014-05-21,02,Actual
2014052103,,65,1,0.8,11,2014-05-21,03,Actual
2014052104,,30,1,0.97,1,2014-05-21,04,Actual
2014052105,,27,1,0.96,1,2014-05-21,05,Actual
2014052106,,64,1,0.95,3,2014-05-21,06,Actual
2014052107,,97,1,0.98,2,2014-05-21,07,Actual
2014052108,,238,1,0.89,27,2014-05-21,08,Actual
2014052109,,393,1,0.96,16,2014-05-21,09,Actual
2014052110,,441,1,0.95,21,2014-05-21,10,Actual
2014052111,,451,1,0.95,21,2014-05-21,11,Actual
2014052112,,464,1,0.97,14,2014-05-21,12,Actual
2014052113,,480,1,0.96,16,2014-05-21,13,Actual
2014052114,,468,1,0.99,6,2014-05-21,14,Actual
