dateHour,networkDomain,visitors,visits,bounces,timeOnSite,Date,Hour,Domain
2014021605,,57,1,0.98,1,2014-02-16,05,Actual
2014021620,,1209,1,0.99,11,2014-02-16,20,Actual
2014021621,,1172,1,0.98,28,2014-02-16,21,Actual
2014021600,,300,1,0.99,2,2014-02-16,00,Actual
2014021610,,1894,1,0.97,55,2014-02-16,10,Actual
2014021608,,897,1,0.98,22,2014-02-16,08,Actual
2014021623,,526,1,0.98,10,2014-02-16,23,Actual
2014021607,,316,1,1,0,2014-02-16,07,Actual
2014021603,,70,1,1,0,2014-02-16,03,Actual
2014021613,,1899,1,0.99,18,2014-02-16,13,Actual
2014021616,,1667,1,1,8,2014-02-16,16,Actual
2014021611,,2187,1,0.87,281,2014-02-16,11,Actual
2014021612,,1871,1,0.99,9,2014-02-16,12,Actual
2014021602,,88,1,1,0,2014-02-16,02,Actual
2014021622,,797,1,0.95,43,2014-02-16,22,Actual
2014021707,,304,1,1,2,2014-02-17,07,Actual
2014021701,,149,1,0.99,2,2014-02-17,01,Actual
2014021719,,1478,1,1,3,2014-02-17,19,Actual
2014021712,,2131,1,0.96,83,2014-02-17,12,Actual
2014021705,,55,1,0.96,2,2014-02-17,05,Actual
2014021713,,2093,1,0.99,16,2014-02-17,13,Actual
2014021721,,1224,1,0.99,11,2014-02-17,21,Actual
2014021702,,79,1,1,0,2014-02-17,02,Actual
2014021704,,54,1,0.94,3,2014-02-17,04,Actual
2014021714,,1924,1,1,5,2014-02-17,14,Actual
2014021703,,60,1,0.97,2,2014-02-17,03,Actual
2014021717,,1775,1,1,2,2014-02-17,17,Actual
2014021706,,109,1,0.99,1,2014-02-17,06,Actual
2014021710,,2351,1,0.83,394,2014-02-17,10,Actual
2014021709,,1770,1,0.84,296,2014-02-17,09,Actual
2014021700,,265,1,0.97,10,2014-02-17,00,Actual
2014021718,,1562,1,1,4,2014-02-17,18,Actual
2014021720,,1395,1,0.99,16,2014-02-17,20,Actual
2014021715,,1991,1,0.99,8,2014-02-17,15,Actual
2014021711,,2486,1,0.87,303,2014-02-17,11,Actual
2014021708,,1054,1,0.86,152,2014-02-17,08,Actual
2014021716,,1853,1,1,7,2014-02-17,16,Actual
2014021722,,880,1,1,0,2014-02-17,22,Actual
2014021723,,560,1,1,0,2014-02-17,23,Actual
2014021813,,1879,1,1,5,2014-02-18,13,Actual
2014021806,,127,1,0.98,2,2014-02-18,06,Actual
2014021803,,46,1,1,0,2014-02-18,03,Actual
2014021819,,1416,1,1,6,2014-02-18,19,Actual
2014021823,,522,1,0.99,2,2014-02-18,23,Actual
2014021804,,51,1,1,0,2014-02-18,04,Actual
2014021814,,1956,1,1,2,2014-02-18,14,Actual
2014021818,,1529,1,0.99,20,2014-02-18,18,Actual
2014021810,,2084,1,0.99,15,2014-02-18,10,Actual
2014021802,,90,1,1,0,2014-02-18,02,Actual
2014021812,,2014,1,0.99,16,2014-02-18,12,Actual
2014021811,,2268,1,0.98,49,2014-02-18,11,Actual
2014021821,,1171,1,0.96,48,2014-02-18,21,Actual
2014021817,,1718,1,0.99,21,2014-02-18,17,Actual
2014021800,,274,1,1,0,2014-02-18,00,Actual
2014021815,,1868,1,1,7,2014-02-18,15,Actual
2014021809,,1703,1,0.99,20,2014-02-18,09,Actual
2014021816,,1777,1,0.99,12,2014-02-18,16,Actual
2014021801,,186,1,0.99,1,2014-02-18,01,Actual
2014021805,,71,1,1,0,2014-02-18,05,Actual
2014021808,,1174,1,0.91,107,2014-02-18,08,Actual
2014021822,,943,1,0.95,47,2014-02-18,22,Actual
2014021820,,1508,1,0.86,207,2014-02-18,20,Actual
2014021807,,406,1,1,0,2014-02-18,07,Actual
2014021910,,2187,1,0.9,204,2014-02-19,10,Actual
2014021918,,1478,1,1,3,2014-02-19,18,Actual
2014021908,,1072,1,0.82,187,2014-02-19,08,Actual
2014021921,,1243,1,0.97,35,2014-02-19,21,Actual
2014021912,,1966,1,0.98,44,2014-02-19,12,Actual
2014021916,,1789,1,1,1,2014-02-19,16,Actual
2014021903,,58,1,1,2,2014-02-19,03,Actual
2014021909,,1761,1,0.91,149,2014-02-19,09,Actual
2014021922,,876,1,0.93,58,2014-02-19,22,Actual
2014021920,,1338,1,0.99,17,2014-02-19,20,Actual
2014021911,,2146,1,0.95,111,2014-02-19,11,Actual
2014021905,,77,1,1,0,2014-02-19,05,Actual
2014021902,,82,1,1,0,2014-02-19,02,Actual
2014021917,,1613,1,1,2,2014-02-19,17,Actual
2014021923,,492,1,1,0,2014-02-19,23,Actual
2014021914,,1847,1,1,5,2014-02-19,14,Actual
2014021907,,406,1,1,1,2014-02-19,07,Actual
2014021906,,112,1,1,0,2014-02-19,06,Actual
2014021900,,315,1,0.99,2,2014-02-19,00,Actual
2014021919,,1413,1,1,0,2014-02-19,19,Actual
2014021901,,156,1,0.99,1,2014-02-19,01,Actual
2014021915,,1844,1,1,2,2014-02-19,15,Actual
2014021913,,1882,1,1,3,2014-02-19,13,Actual
2014021904,,36,1,1,0,2014-02-19,04,Actual
2014022017,,1685,1,1,1,2014-02-20,17,Actual
2014022004,,42,1,1,0,2014-02-20,04,Actual
2014022019,,1448,1,0.97,40,2014-02-20,19,Actual
2014022000,,264,1,1,1,2014-02-20,00,Actual
2014022022,,946,1,0.93,68,2014-02-20,22,Actual
2014022003,,47,1,0.98,1,2014-02-20,03,Actual
2014022007,,393,1,1,0,2014-02-20,07,Actual
2014022012,,1922,1,1,9,2014-02-20,12,Actual
2014022006,,122,1,1,0,2014-02-20,06,Actual
2014022023,,537,1,0.99,8,2014-02-20,23,Actual
2014022016,,1807,1,1,3,2014-02-20,16,Actual
2014022018,,1506,1,0.97,40,2014-02-20,18,Actual
2014022010,,2098,1,0.96,81,2014-02-20,10,Actual
2014022002,,103,1,0.99,1,2014-02-20,02,Actual
2014022014,,1813,1,1,1,2014-02-20,14,Actual
2014022013,,1796,1,1,4,2014-02-20,13,Actual
2014022011,,2062,1,0.99,17,2014-02-20,11,Actual
2014022021,,1273,1,0.91,111,2014-02-20,21,Actual
2014022009,,1553,1,0.99,7,2014-02-20,09,Actual
2014022005,,55,1,1,0,2014-02-20,05,Actual
2014022020,,1534,1,0.91,151,2014-02-20,20,Actual
2014022008,,1030,1,0.97,34,2014-02-20,08,Actual
2014022015,,1793,1,0.99,10,2014-02-20,15,Actual
2014022001,,158,1,1,0,2014-02-20,01,Actual
2014022117,,1645,1,1,1,2014-02-21,17,Actual
2014022101,,160,1,1,0,2014-02-21,01,Actual
2014022121,,1170,1,0.97,40,2014-02-21,21,Actual
2014022112,,1951,1,0.99,30,2014-02-21,12,Actual
2014022104,,43,1,0.93,3,2014-02-21,04,Actual
2014022106,,117,1,1,0,2014-02-21,06,Actual
2014022108,,1083,1,0.92,87,2014-02-21,08,Actual
2014022116,,1747,1,1,4,2014-02-21,16,Actual
2014022122,,998,1,0.88,110,2014-02-21,22,Actual
2014022120,,1359,1,0.96,58,2014-02-21,20,Actual
2014022105,,49,1,1,0,2014-02-21,05,Actual
2014022107,,367,1,1,1,2014-02-21,07,Actual
2014022102,,81,1,1,0,2014-02-21,02,Actual
2014022103,,50,1,0.98,1,2014-02-21,03,Actual
2014022115,,1773,1,1,4,2014-02-21,15,Actual
2014022110,,2053,1,0.96,92,2014-02-21,10,Actual
2014022109,,1652,1,0.99,20,2014-02-21,09,Actual
2014022113,,1848,1,1,7,2014-02-21,13,Actual
2014022114,,1909,1,1,3,2014-02-21,14,Actual
2014022111,,2200,1,0.92,163,2014-02-21,11,Actual
2014022100,,318,1,1,0,2014-02-21,00,Actual
2014022123,,571,1,0.96,24,2014-02-21,23,Actual
2014022119,,1422,1,1,9,2014-02-21,19,Actual
2014022118,,1486,1,0.99,15,2014-02-21,18,Actual
2014022210,,2019,1,0.91,189,2014-02-22,10,Actual
2014022202,,91,1,1,0,2014-02-22,02,Actual
2014022208,,942,1,0.95,47,2014-02-22,08,Actual
2014022215,,1523,1,1,0,2014-02-22,15,Actual
2014022221,,1141,1,0.99,13,2014-02-22,21,Actual
2014022205,,69,1,1,0,2014-02-22,05,Actual
2014022206,,107,1,1,0,2014-02-22,06,Actual
2014022203,,74,1,0.97,2,2014-02-22,03,Actual
2014022207,,360,1,0.99,5,2014-02-22,07,Actual
2014022222,,893,1,0.89,98,2014-02-22,22,Actual
2014022219,,1227,1,0.99,6,2014-02-22,19,Actual
2014022216,,1480,1,1,3,2014-02-22,16,Actual
2014022223,,523,1,0.94,29,2014-02-22,23,Actual
2014022213,,1704,1,1,5,2014-02-22,13,Actual
2014022217,,1508,1,0.99,12,2014-02-22,17,Actual
2014022220,,1296,1,0.97,34,2014-02-22,20,Actual
2014022209,,1610,1,0.92,125,2014-02-22,09,Actual
2014022212,,1751,1,0.99,15,2014-02-22,12,Actual
2014022214,,1592,1,0.99,9,2014-02-22,14,Actual
2014022200,,291,1,0.99,4,2014-02-22,00,Actual
2014022218,,1256,1,1,4,2014-02-22,18,Actual
2014022211,,1864,1,0.96,66,2014-02-22,11,Actual
2014022201,,149,1,1,0,2014-02-22,01,Actual
2014022204,,45,1,1,0,2014-02-22,04,Actual
2014022314,,1545,1,1,4,2014-02-23,14,Actual
2014022309,,1699,1,0.85,250,2014-02-23,09,Actual
2014022301,,181,1,0.99,2,2014-02-23,01,Actual
2014022308,,1051,1,0.81,197,2014-02-23,08,Actual
2014022319,,1176,1,0.99,12,2014-02-23,19,Actual
2014022302,,114,1,1,0,2014-02-23,02,Actual
2014022312,,1624,1,1,2,2014-02-23,12,Actual
2014022323,,460,1,1,1,2014-02-23,23,Actual
2014022320,,1151,1,0.94,70,2014-02-23,20,Actual
2014022310,,1867,1,0.98,37,2014-02-23,10,Actual
2014022316,,1336,1,1,4,2014-02-23,16,Actual
2014022315,,1473,1,1,6,2014-02-23,15,Actual
2014022318,,1249,1,1,3,2014-02-23,18,Actual
2014022304,,50,1,1,0,2014-02-23,04,Actual
2014022300,,271,1,0.99,4,2014-02-23,00,Actual
2014022322,,765,1,0.98,12,2014-02-23,22,Actual
2014022313,,1632,1,1,1,2014-02-23,13,Actual
2014022317,,1404,1,0.99,8,2014-02-23,17,Actual
2014022305,,65,1,0.98,1,2014-02-23,05,Actual
2014022311,,1696,1,1,3,2014-02-23,11,Actual
2014022307,,374,1,1,1,2014-02-23,07,Actual
2014022303,,69,1,1,0,2014-02-23,03,Actual
2014022306,,129,1,1,0,2014-02-23,06,Actual
2014022321,,1092,1,0.98,26,2014-02-23,21,Actual
2014022422,,857,1,0.97,23,2014-02-24,22,Actual
2014022421,,1255,1,0.9,119,2014-02-24,21,Actual
2014022418,,1494,1,0.98,30,2014-02-24,18,Actual
2014022412,,1877,1,0.99,12,2014-02-24,12,Actual
2014022407,,360,1,1,1,2014-02-24,07,Actual
2014022410,,1928,1,0.98,34,2014-02-24,10,Actual
2014022402,,65,1,1,0,2014-02-24,02,Actual
2014022400,,248,1,1,1,2014-02-24,00,Actual
2014022401,,144,1,1,0,2014-02-24,01,Actual
2014022419,,1399,1,0.99,16,2014-02-24,19,Actual
2014022409,,1515,1,0.99,12,2014-02-24,09,Actual
2014022404,,48,1,0.92,4,2014-02-24,04,Actual
2014022403,,39,1,0.97,1,2014-02-24,03,Actual
2014022415,,1771,1,1,4,2014-02-24,15,Actual
2014022416,,1608,1,0.99,11,2014-02-24,16,Actual
2014022417,,1638,1,1,3,2014-02-24,17,Actual
2014022411,,1809,1,0.99,15,2014-02-24,11,Actual
2014022408,,958,1,0.98,21,2014-02-24,08,Actual
2014022405,,51,1,0.98,0,2014-02-24,05,Actual
2014022406,,114,1,1,0,2014-02-24,06,Actual
2014022413,,1819,1,1,2,2014-02-24,13,Actual
2014022414,,1805,1,0.99,11,2014-02-24,14,Actual
2014022420,,1338,1,0.94,82,2014-02-24,20,Actual
2014022423,,554,1,0.99,8,2014-02-24,23,Actual
2014022520,,1310,1,0.99,16,2014-02-25,20,Actual
2014022517,,1673,1,0.99,8,2014-02-25,17,Actual
2014022518,,1519,1,0.99,14,2014-02-25,18,Actual
2014022503,,63,1,0.97,2,2014-02-25,03,Actual
2014022511,,1858,1,0.99,15,2014-02-25,11,Actual
2014022521,,1192,1,0.98,38,2014-02-25,21,Actual
2014022501,,169,1,0.99,1,2014-02-25,01,Actual
2014022505,,64,1,1,0,2014-02-25,05,Actual
2014022519,,1334,1,1,4,2014-02-25,19,Actual
2014022523,,516,1,1,2,2014-02-25,23,Actual
2014022515,,1728,1,0.99,9,2014-02-25,15,Actual
2014022502,,102,1,0.99,1,2014-02-25,02,Actual
2014022500,,285,1,0.99,2,2014-02-25,00,Actual
2014022507,,396,1,0.99,2,2014-02-25,07,Actual
2014022504,,38,1,1,0,2014-02-25,04,Actual
2014022510,,2071,1,0.95,102,2014-02-25,10,Actual
2014022512,,1874,1,0.98,26,2014-02-25,12,Actual
2014022508,,958,1,0.98,22,2014-02-25,08,Actual
2014022514,,1836,1,0.99,10,2014-02-25,14,Actual
2014022513,,1774,1,1,4,2014-02-25,13,Actual
2014022506,,110,1,1,0,2014-02-25,06,Actual
2014022509,,1624,1,0.98,29,2014-02-25,09,Actual
2014022516,,1661,1,0.99,7,2014-02-25,16,Actual
2014022522,,941,1,0.99,14,2014-02-25,22,Actual
2014022611,,1865,1,0.99,7,2014-02-26,11,Actual
2014022616,,1753,1,1,4,2014-02-26,16,Actual
2014022612,,1842,1,0.99,12,2014-02-26,12,Actual
2014022622,,927,1,0.98,20,2014-02-26,22,Actual
2014022621,,1225,1,0.99,10,2014-02-26,21,Actual
2014022623,,543,1,0.99,3,2014-02-26,23,Actual
2014022617,,1642,1,1,4,2014-02-26,17,Actual
2014022601,,171,1,0.99,2,2014-02-26,01,Actual
2014022602,,98,1,0.95,5,2014-02-26,02,Actual
2014022605,,59,1,0.92,4,2014-02-26,05,Actual
2014022600,,280,1,0.99,3,2014-02-26,00,Actual
2014022618,,1461,1,0.98,32,2014-02-26,18,Actual
2014022606,,94,1,0.99,1,2014-02-26,06,Actual
2014022604,,68,1,0.97,2,2014-02-26,04,Actual
2014022609,,1530,1,0.99,20,2014-02-26,09,Actual
2014022613,,1872,1,1,9,2014-02-26,13,Actual
2014022615,,1894,1,1,5,2014-02-26,15,Actual
2014022603,,62,1,0.97,2,2014-02-26,03,Actual
2014022608,,1022,1,0.98,20,2014-02-26,08,Actual
2014022607,,370,1,1,2,2014-02-26,07,Actual
2014022619,,1343,1,0.96,50,2014-02-26,19,Actual
2014022620,,1333,1,0.95,69,2014-02-26,20,Actual
2014022614,,1843,1,0.99,23,2014-02-26,14,Actual
2014022610,,1970,1,0.99,17,2014-02-26,10,Actual
2014022716,,1569,1,1,5,2014-02-27,16,Actual
2014022704,,37,1,1,0,2014-02-27,04,Actual
2014022722,,1045,1,0.92,89,2014-02-27,22,Actual
2014022720,,1335,1,0.97,39,2014-02-27,20,Actual
2014022723,,629,1,0.95,33,2014-02-27,23,Actual
2014022702,,90,1,1,0,2014-02-27,02,Actual
2014022713,,1693,1,0.99,8,2014-02-27,13,Actual
2014022714,,1660,1,1,4,2014-02-27,14,Actual
2014022706,,118,1,0.99,1,2014-02-27,06,Actual
2014022707,,394,1,0.99,2,2014-02-27,07,Actual
2014022721,,1185,1,0.96,39,2014-02-27,21,Actual
2014022700,,289,1,1,0,2014-02-27,00,Actual
2014022715,,1734,1,1,0,2014-02-27,15,Actual
2014022719,,1405,1,1,8,2014-02-27,19,Actual
2014022710,,1855,1,0.97,45,2014-02-27,10,Actual
2014022718,,1504,1,0.99,15,2014-02-27,18,Actual
2014022709,,1667,1,0.97,54,2014-02-27,09,Actual
2014022712,,1752,1,1,2,2014-02-27,12,Actual
2014022701,,150,1,0.97,4,2014-02-27,01,Actual
2014022705,,56,1,1,0,2014-02-27,05,Actual
2014022717,,1583,1,1,5,2014-02-27,17,Actual
2014022708,,1030,1,0.99,13,2014-02-27,08,Actual
2014022703,,72,1,0.99,1,2014-02-27,03,Actual
2014022711,,1869,1,1,8,2014-02-27,11,Actual
2014022818,,1439,1,0.98,27,2014-02-28,18,Actual
2014022821,,1112,1,0.99,17,2014-02-28,21,Actual
2014022809,,1690,1,0.91,157,2014-02-28,09,Actual
2014022817,,1562,1,1,6,2014-02-28,17,Actual
2014022801,,159,1,0.97,4,2014-02-28,01,Actual
2014022816,,1640,1,1,2,2014-02-28,16,Actual
2014022823,,580,1,0.99,5,2014-02-28,23,Actual
2014022812,,1854,1,0.99,17,2014-02-28,12,Actual
2014022803,,66,1,1,0,2014-02-28,03,Actual
2014022814,,1771,1,1,1,2014-02-28,14,Actual
2014022810,,1907,1,0.93,127,2014-02-28,10,Actual
2014022800,,329,1,0.99,3,2014-02-28,00,Actual
2014022820,,1299,1,0.95,74,2014-02-28,20,Actual
2014022815,,1825,1,1,8,2014-02-28,15,Actual
2014022822,,784,1,0.99,8,2014-02-28,22,Actual
2014022808,,1032,1,0.92,78,2014-02-28,08,Actual
2014022811,,1891,1,1,4,2014-02-28,11,Actual
2014022807,,395,1,1,0,2014-02-28,07,Actual
2014022806,,122,1,1,0,2014-02-28,06,Actual
2014022819,,1309,1,0.97,34,2014-02-28,19,Actual
2014022802,,101,1,1,0,2014-02-28,02,Actual
2014022805,,57,1,0.98,1,2014-02-28,05,Actual
2014022813,,1721,1,0.98,30,2014-02-28,13,Actual
2014022804,,42,1,1,0,2014-02-28,04,Actual
2014030112,,1619,1,0.97,42,2014-03-01,12,Actual
2014030114,,1548,1,1,4,2014-03-01,14,Actual
2014030116,,1388,1,1,3,2014-03-01,16,Actual
2014030118,,1228,1,0.99,10,2014-03-01,18,Actual
2014030120,,1331,1,0.85,193,2014-03-01,20,Actual
2014030117,,1330,1,1,1,2014-03-01,17,Actual
2014030108,,902,1,0.92,72,2014-03-01,08,Actual
2014030113,,1635,1,1,1,2014-03-01,13,Actual
2014030121,,1104,1,0.87,150,2014-03-01,21,Actual
2014030106,,130,1,0.99,1,2014-03-01,06,Actual
2014030119,,1222,1,0.98,31,2014-03-01,19,Actual
2014030101,,190,1,0.99,2,2014-03-01,01,Actual
2014030107,,348,1,0.99,3,2014-03-01,07,Actual
2014030100,,320,1,1,0,2014-03-01,00,Actual
2014030109,,1466,1,0.95,78,2014-03-01,09,Actual
2014030123,,539,1,0.92,43,2014-03-01,23,Actual
2014030122,,852,1,0.86,121,2014-03-01,22,Actual
2014030110,,1728,1,0.94,101,2014-03-01,10,Actual
2014030104,,59,1,1,0,2014-03-01,04,Actual
2014030111,,1863,1,0.96,77,2014-03-01,11,Actual
2014030105,,60,1,0.97,2,2014-03-01,05,Actual
2014030103,,64,1,1,0,2014-03-01,03,Actual
2014030115,,1508,1,1,1,2014-03-01,15,Actual
2014030102,,108,1,0.99,1,2014-03-01,02,Actual
2014030211,,1466,1,0.99,17,2014-03-02,11,Actual
2014030220,,1049,1,0.98,26,2014-03-02,20,Actual
2014030222,,731,1,0.89,81,2014-03-02,22,Actual
2014030212,,1461,1,0.98,26,2014-03-02,12,Actual
2014030201,,139,1,1,1,2014-03-02,01,Actual
2014030205,,58,1,1,0,2014-03-02,05,Actual
2014030216,,1267,1,1,2,2014-03-02,16,Actual
2014030217,,1197,1,0.99,9,2014-03-02,17,Actual
2014030203,,69,1,0.99,1,2014-03-02,03,Actual
2014030204,,47,1,0.98,1,2014-03-02,04,Actual
2014030215,,1309,1,1,3,2014-03-02,15,Actual
2014030200,,277,1,0.93,18,2014-03-02,00,Actual
2014030208,,892,1,0.94,54,2014-03-02,08,Actual
2014030214,,1387,1,1,4,2014-03-02,14,Actual
2014030209,,1358,1,0.95,71,2014-03-02,09,Actual
2014030221,,1005,1,0.9,104,2014-03-02,21,Actual
2014030213,,1429,1,1,6,2014-03-02,13,Actual
2014030202,,128,1,0.89,12,2014-03-02,02,Actual
2014030210,,1625,1,0.93,110,2014-03-02,10,Actual
2014030218,,1173,1,0.99,9,2014-03-02,18,Actual
2014030206,,118,1,0.99,1,2014-03-02,06,Actual
2014030207,,359,1,0.96,14,2014-03-02,07,Actual
2014030219,,1205,1,0.99,16,2014-03-02,19,Actual
2014030223,,458,1,0.95,26,2014-03-02,23,Actual
2014030313,,1512,1,1,1,2014-03-03,13,Actual
2014030301,,121,1,1,0,2014-03-03,01,Actual
2014030312,,1694,1,1,3,2014-03-03,12,Actual
2014030304,,40,1,0.98,1,2014-03-03,04,Actual
2014030307,,363,1,0.98,6,2014-03-03,07,Actual
2014030309,,1455,1,0.99,15,2014-03-03,09,Actual
2014030322,,862,1,0.92,65,2014-03-03,22,Actual
2014030303,,48,1,1,1,2014-03-03,03,Actual
2014030305,,38,1,1,0,2014-03-03,05,Actual
2014030320,,1271,1,0.96,48,2014-03-03,20,Actual
2014030315,,1587,1,1,5,2014-03-03,15,Actual
2014030316,,1533,1,0.99,17,2014-03-03,16,Actual
2014030314,,1648,1,1,2,2014-03-03,14,Actual
2014030311,,1721,1,0.99,7,2014-03-03,11,Actual
2014030317,,1514,1,0.98,32,2014-03-03,17,Actual
2014030308,,819,1,1,2,2014-03-03,08,Actual
2014030306,,123,1,0.99,1,2014-03-03,06,Actual
2014030302,,79,1,0.99,1,2014-03-03,02,Actual
2014030310,,1756,1,0.98,42,2014-03-03,10,Actual
2014030300,,229,1,0.99,2,2014-03-03,00,Actual
2014030323,,456,1,0.99,4,2014-03-03,23,Actual
2014030319,,1269,1,0.99,16,2014-03-03,19,Actual
2014030318,,1309,1,0.99,15,2014-03-03,18,Actual
2014030321,,1105,1,0.91,103,2014-03-03,21,Actual
2014030412,,1674,1,1,3,2014-03-04,12,Actual
2014030419,,1247,1,0.99,20,2014-03-04,19,Actual
2014030409,,1718,1,0.91,151,2014-03-04,09,Actual
2014030410,,1781,1,0.97,48,2014-03-04,10,Actual
2014030403,,56,1,0.98,1,2014-03-04,03,Actual
2014030402,,93,1,1,0,2014-03-04,02,Actual
2014030401,,174,1,0.97,6,2014-03-04,01,Actual
2014030407,,449,1,0.89,47,2014-03-04,07,Actual
2014030421,,1269,1,0.86,168,2014-03-04,21,Actual
2014030414,,1680,1,1,1,2014-03-04,14,Actual
2014030408,,1059,1,0.83,175,2014-03-04,08,Actual
2014030417,,1520,1,1,0,2014-03-04,17,Actual
2014030404,,57,1,0.93,4,2014-03-04,04,Actual
2014030413,,1668,1,1,1,2014-03-04,13,Actual
2014030422,,988,1,0.8,201,2014-03-04,22,Actual
2014030415,,1685,1,1,5,2014-03-04,15,Actual
2014030406,,118,1,0.99,1,2014-03-04,06,Actual
2014030423,,552,1,0.9,52,2014-03-04,23,Actual
2014030405,,68,1,0.93,5,2014-03-04,05,Actual
2014030411,,1747,1,0.97,47,2014-03-04,11,Actual
2014030418,,1326,1,1,3,2014-03-04,18,Actual
2014030420,,1249,1,0.94,80,2014-03-04,20,Actual
2014030400,,264,1,1,1,2014-03-04,00,Actual
2014030416,,1513,1,1,1,2014-03-04,16,Actual
2014030503,,60,1,1,0,2014-03-05,03,Actual
2014030513,,1649,1,0.99,10,2014-03-05,13,Actual
2014030516,,1477,1,0.99,6,2014-03-05,16,Actual
2014030523,,517,1,0.98,10,2014-03-05,23,Actual
2014030514,,1621,1,1,3,2014-03-05,14,Actual
2014030510,,1838,1,0.97,64,2014-03-05,10,Actual
2014030505,,69,1,1,0,2014-03-05,05,Actual
2014030501,,147,1,1,0,2014-03-05,01,Actual
2014030521,,1217,1,0.86,164,2014-03-05,21,Actual
2014030506,,118,1,1,0,2014-03-05,06,Actual
2014030500,,299,1,0.93,22,2014-03-05,00,Actual
2014030511,,1593,1,1,2,2014-03-05,11,Actual
2014030520,,1366,1,0.88,171,2014-03-05,20,Actual
2014030517,,1515,1,0.99,8,2014-03-05,17,Actual
2014030518,,1411,1,0.98,24,2014-03-05,18,Actual
2014030507,,397,1,0.99,3,2014-03-05,07,Actual
2014030519,,1214,1,0.96,51,2014-03-05,19,Actual
2014030515,,1518,1,1,2,2014-03-05,15,Actual
2014030522,,915,1,0.79,198,2014-03-05,22,Actual
2014030502,,97,1,0.98,2,2014-03-05,02,Actual
2014030508,,973,1,0.95,49,2014-03-05,08,Actual
2014030512,,1694,1,1,2,2014-03-05,12,Actual
2014030509,,1449,1,0.99,10,2014-03-05,09,Actual
2014030504,,39,1,1,0,2014-03-05,04,Actual
2014030608,,1001,1,0.97,31,2014-03-06,08,Actual
2014030615,,1612,1,0.99,21,2014-03-06,15,Actual
2014030602,,95,1,0.97,3,2014-03-06,02,Actual
2014030613,,1545,1,0.99,6,2014-03-06,13,Actual
2014030619,,1206,1,0.98,22,2014-03-06,19,Actual
2014030605,,56,1,0.96,2,2014-03-06,05,Actual
2014030618,,1374,1,0.98,23,2014-03-06,18,Actual
2014030622,,885,1,0.89,97,2014-03-06,22,Actual
2014030601,,133,1,1,0,2014-03-06,01,Actual
2014030621,,1274,1,0.84,195,2014-03-06,21,Actual
2014030609,,1485,1,0.99,17,2014-03-06,09,Actual
2014030600,,278,1,0.97,9,2014-03-06,00,Actual
2014030620,,1273,1,0.93,87,2014-03-06,20,Actual
2014030603,,68,1,0.97,2,2014-03-06,03,Actual
2014030604,,38,1,1,0,2014-03-06,04,Actual
2014030611,,1729,1,0.98,37,2014-03-06,11,Actual
2014030616,,1500,1,1,3,2014-03-06,16,Actual
2014030606,,108,1,1,0,2014-03-06,06,Actual
2014030612,,1598,1,0.98,26,2014-03-06,12,Actual
2014030623,,479,1,0.98,9,2014-03-06,23,Actual
2014030610,,1732,1,0.98,38,2014-03-06,10,Actual
2014030607,,415,1,0.99,3,2014-03-06,07,Actual
2014030617,,1416,1,1,1,2014-03-06,17,Actual
2014030614,,1627,1,0.99,19,2014-03-06,14,Actual
2014030717,,1479,1,1,4,2014-03-07,17,Actual
2014030720,,1302,1,0.94,82,2014-03-07,20,Actual
2014030718,,1260,1,1,6,2014-03-07,18,Actual
2014030713,,1639,1,0.99,10,2014-03-07,13,Actual
2014030716,,1521,1,1,1,2014-03-07,16,Actual
2014030710,,1677,1,0.99,15,2014-03-07,10,Actual
2014030715,,1536,1,0.99,6,2014-03-07,15,Actual
2014030722,,901,1,0.77,200,2014-03-07,22,Actual
2014030719,,1293,1,0.97,36,2014-03-07,19,Actual
2014030706,,148,1,1,0,2014-03-07,06,Actual
2014030708,,1030,1,0.9,97,2014-03-07,08,Actual
2014030723,,470,1,0.97,14,2014-03-07,23,Actual
2014030707,,316,1,1,0,2014-03-07,07,Actual
2014030714,,1661,1,0.99,23,2014-03-07,14,Actual
2014030701,,131,1,1,0,2014-03-07,01,Actual
2014030705,,69,1,1,0,2014-03-07,05,Actual
2014030711,,1621,1,0.99,9,2014-03-07,11,Actual
2014030721,,1126,1,0.92,90,2014-03-07,21,Actual
2014030702,,102,1,1,0,2014-03-07,02,Actual
2014030709,,1519,1,0.99,16,2014-03-07,09,Actual
2014030700,,252,1,1,0,2014-03-07,00,Actual
2014030703,,57,1,1,0,2014-03-07,03,Actual
2014030704,,43,1,1,0,2014-03-07,04,Actual
2014030712,,1609,1,1,4,2014-03-07,12,Actual
2014030816,,1256,1,0.99,3,2014-03-08,16,Actual
2014030804,,48,1,1,0,2014-03-08,04,Actual
2014030812,,1452,1,0.95,66,2014-03-08,12,Actual
2014030809,,1406,1,0.94,81,2014-03-08,09,Actual
2014030818,,1100,1,1,3,2014-03-08,18,Actual
2014030819,,1092,1,0.98,25,2014-03-08,19,Actual
2014030802,,92,1,1,0,2014-03-08,02,Actual
2014030806,,121,1,1,0,2014-03-08,06,Actual
2014030822,,751,1,0.95,37,2014-03-08,22,Actual
2014030811,,1567,1,0.95,77,2014-03-08,11,Actual
2014030805,,61,1,1,0,2014-03-08,05,Actual
2014030803,,59,1,1,0,2014-03-08,03,Actual
2014030821,,952,1,0.98,23,2014-03-08,21,Actual
